page_url,image_url,movie_title,description
https://ithinker.ru/film/rekviem-po-mechte-2000/,https://ithinker.ru/static/images/film/1/thumb/425.jpg,Реквием по мечте (2000),"Четыре главных героя, четыре мечты и четыре трагедии. Пока Сара Голдфарб грезит участием в популярном рекламном шоу, её сын Гарольд с приятелем Тайроном стать сказочно богатыми, роковые препятствия разрушают их планы. Не везёт и Мэрион, девушке Гарольда, ей тоже не удаётся реализовать свой талант модельера. Стремительные события ведут к деградации героев. Теперь у них одна цель – добыть заветную дозу любой ценой, а желания успеха растворяются в наркотическом дурмане и моральном падении. Мечты ещё больше недостижимы, а судьбы персонажей разрушены безвозвратно."
https://ithinker.ru/film/tysyacha-poceluev-2006/,https://ithinker.ru/static/images/film/2/thumb/71007.jpg,Тысяча поцелуев (2006),Description not found
https://ithinker.ru/film/macho-i-botan-2012/,https://ithinker.ru/static/images/film/2/thumb/2917.jpg,Мачо и ботан (2012),"Шмидт и Дженко люто ненавидели друг друга в школе. Однако жизнь распорядилась так, чтобы в полицейской академии они стали друзьями. Их никак нельзя было назвать гордостью альма-матер до тех пор, пока судьба не подкинула шанс все изменить — они поступили на службу в департамент секретной службы на Джамп-стрит, которой руководит капитан Диксон. Они меняют пистолеты и удостоверения на ранцы и используют свою моложавую внешность как прикрытие. Беда в том, что современные тинейджеры сильно отличаются от тех, какими их запомнили Шмидт и Дженко. Друзья понимают, что все их знания о сексе, наркотиках и рок-н-ролле в корне неверны. Кроме того, парни понимают, что, несмотря на прошедшие годы, детские комплексы им так и не удалось полностью искоренить. Обоим предстоит вновь заглянуть в глаза собственным страхам и в прямом смысле слова вернуться в шкуры подростков."
https://ithinker.ru/film/shou-trumana-1998/,https://ithinker.ru/static/images/film/1/thumb/58.jpg,Шоу Трумана (1998),"Труман – неприметный человек, каких миллионы. День за днем он проживает свою рутинную жизнь, ни о чем не заботясь. А в это самое время весь мир следит за каждым его шагом, ведь он – герой телесериала.
Однажды Труман начинает замечать, что странностей в его жизни слишком много и все выглядит очень уж искусственно. Начиная сопоставлять факты и реальные события, он все больше убеждается в том, что его жизнь – это всего лишь театр, а окружающие люди – нанятые актеры. Все, что он якобы делает – не его выбор, а сценарий, написанный кем-то для него и всех вокруг.
Труман решает выйти из замкнутого круга, который отнимает свободу воли. Но все в сериале призвано удержать главного героя на месте. На другой чаше весов – реальная девушка, влюбленная в Трумана. Каким будет выбор: бороться или оставить все как есть?"
https://ithinker.ru/film/uborshchica-2018/,https://ithinker.ru/static/images/film/7/thumb/62097.jpg,Уборщица (2018),"У Элис зависимость от любовных отношений. Она посещает групповую терапию, при этом уже несколько лет встречается с женатым мужчиной и никак не может с ним порвать. Поскольку Элис работает косметологом на дому, она нанимает уборщицу — нелюдимую разнорабочую с обожжённым лицом по имени Шелли. Женщины сближаются, Шелли узнаёт о проблемах Элис и решает устроить уборку в личной жизни своей работодательницы."
https://ithinker.ru/film/rassvet-2019/,https://ithinker.ru/static/images/film/7/thumb/60577.jpg,Рассвет апокалипсиса (2019),"17-летний школьник Джош вместе с командой разнообразных отщепенцев, включая бывшего хулигана Уэсли, ставшего самураем-пацифистом, и 12-летнюю пироманьячку Анджелику, пытается выжить на улицах постапокалиптического Глендейла, штат Калифорния. Сражаясь с безумными бандами и зомбиподобными мутантами, Джош рассчитывает найти свою пропавшую девушку."
https://ithinker.ru/film/pandorum-2009/,https://ithinker.ru/static/images/film/1/thumb/690.jpg,Пандорум (2009),"На космолёте «Элизиум» астронавты Бауэр и Пэйтон просыпаются после длительного сна. Люди не знают, кто они, какова задача полёта, где остальные члены экипажа. При обходе окрестностей выжившие люди находят трупы. Множество человекообразных существ с когтями, похожими на ножи, атакует астронавтов. Отыскалось немного живых представителей человечества, рассказавших о задаче — спасение землян. Планета Земля из-за перенаселения стала не подходить для жизни, понадобилось перевезти 60 тысяч человек. Новое пристанище — экзопланета Танис, здесь планировалось создать первую колонию людей. Важно восстановить контроль над кораблём, пока загадочный Пандорум не разрушил абсолютно всё."
https://ithinker.ru/film/strelok-2007/,https://ithinker.ru/static/images/film/1/thumb/861.jpg,Стрелок (2007),"Опытный снайпер Боб Ли оказывается втянутым в заговор с целью убийства президента. Похоже, что его хотят подставить и «сдать» властям, поэтому ему необходимо как можно быстрее найти и обезвредить настоящего убийцу…"
https://ithinker.ru/film/ono-2017/,https://ithinker.ru/static/images/film/7/thumb/55521.jpg,Оно (2017),"В штате Мэн обычно не бывает никаких происшествий. Но однажды в провинциальном городе Дэрри начинают происходить какие-то странные вещи: один за другим исчезают несколько детей при невыясненных обстоятельствах. 7 подростков объединяются, чтобы остановить эти похищения: они уверены, что винить в пропаже их сверстников стоит монстра по имени Пеннивайз. Является он именно детям в обличии страшного клоуна… Кто скрывается за личиной Пеннивайза и под силу ли группе детей-аутсайдеров справиться с самим злом?"
https://ithinker.ru/film/rajjskoe-ozero-2008/,https://ithinker.ru/static/images/film/1/thumb/1725.jpg,Райское озеро (2008),"Стив и Дженни - молодая семейная пара, решившая провести уикенд вдали от цивилизации. Герои отправляются на отдых в самую глушь дикого леса. Они поселяются в уютном домике возле живописного озера в надежде, что здесь им никто не помешает. Романтическое уединение героев нарушает приехавшая на озеро компания молодежи. Вызывающее поведение подростков вынуждает Стива сделать им пару замечаний. Попросив приглушить музыку, мужчина никак не ожидал, что столкнется с такой волной негатива и открытой агрессии. Первая стычка становится началом кровопролитной бойни, где жертвами выступают Стив и Дженни. Теперь подросткам-садистам не нужно провокаций для того, чтобы сделать следующий шаг, подталкивающий любовную пару к смертельной бездне. Так, Райское озеро становится для влюбленных кромешным адом."
https://ithinker.ru/film/misterium-nachalo-2013/,https://ithinker.ru/static/images/film/3/thumb/7509.jpg,Мистериум. Начало (2013),"Экранизация приключений детективов Карла Мерке и Асада, работающих в Департаменте Q, занимающемся «глухарями». Взявшись за дело пятилетней давности об исчезновении женщины по имени Мерет они внезапно выходят на след маньяка-психопата, но преследуя его по всей стране, все равно на шаг отстают."
https://ithinker.ru/film/1408-2007/,https://ithinker.ru/static/images/film/1/thumb/1931.jpg,1408 (2007),"Майк Энслин – писатель, специализирующийся на исследовании паранормальных явлений. На протяжении многих лет он разоблачал связанные с этим легенды. Однажды к нему в руки попала реклама отеля «Дельфин», расположенного в Нью-Йорке. На ней красовалось предупреждение: «Не входи в 1408!». Заинтригованный Майк решает поселиться в этом отеле. Он уверен, что зловещее предупреждение – это всего лишь рекламный трюк. Энслин приезжает в «Дельфин» и просит поселить его в номере 1408. Управляющий сначала отказывается, так как более 50 гостей скончались там. В итоге Майку удается договориться с ним, и он получает ключи от заветного номера. Через некоторое время писатель начинает понимать, что там действительно обитает зло."
https://ithinker.ru/film/otpetye-moshennicy-2019/,https://ithinker.ru/static/images/film/7/thumb/59048.jpg,Отпетые мошенницы (2019),"Как стать успешной мошенницей? Всегда будь во всеоружии: высокие каблуки, яркая помада и главное — утягивающее белье. Будь готова расплакаться в любой момент. Ни один мужчина не устоит перед женскими слезами. Бери все, что «плохо лежит» и хорошо блестит. За каждым миллионом может скрываться миллиард. Не откажи себе в удовольствии проверить."
https://ithinker.ru/film/vikingi-serial-2013/,https://ithinker.ru/static/images/film/2/thumb/4721.jpg,Викинги (2013),"Сериал рассказывает об отряде викингов Рагнара. Он восстал, чтобы стать королём племён викингов. Норвежская легенда гласит, что он был прямым потомком Одина, бога войны и воинов."
https://ithinker.ru/film/nensi-dryu-2019/,https://ithinker.ru/static/images/film/7/thumb/60520.jpg,Нэнси Дрю (2019),"Нэнси Дрю только что окончила школу и собирается поступать в колледж в другом городе, а пока подрабатывает официанткой. Однако планы придётся отложить — происходит таинственное убийство, в котором подозревают нескольких подростков, в том числе и главную героиню. Ей придётся провести собственное расследование."
https://ithinker.ru/film/fruktovaya-korzina-2019/,https://ithinker.ru/static/images/film/7/thumb/61755.jpg,Фруктовая корзина (2019),Description not found
https://ithinker.ru/film/ledi-chatterlej-2006/,https://ithinker.ru/static/images/film/7/thumb/48379.jpg,Леди Чаттерлей (2006),"Кони Чаттерлей — жена парализованного в результате ранения на англо-германской войне аристократа. Преданная мужу, она была готова ухаживать за инвалидом, забыв о сексе. Но понимая, что воздержание не сделает ее счастливой, сэр Клиффорд позволил ей завести любовника."
https://ithinker.ru/film/esli-nastupit-zavtra-1986/,https://ithinker.ru/static/images/film/1/thumb/593.jpg,Если наступит завтра (1986),"Героиня — скромная служащая банка Трэйси Уитни стоит на пороге счастья и успеха. Она обручена с любимым человеком, который, к тому же, баснословно богат и принадлежит к высшим кругам общества. И вот, из-за страшных и нелепых обстоятельств, все идет прахом: Трэйси оказывается в тюрьме, «подставленная» мафией и преданная любимым. Но ее не так-то просто сломить: всю свою железную волю, острый ум и неотразимое женское обаяние она направляет на то, чтобы отомстить…"
https://ithinker.ru/film/vystrel-v-pustotu-2015/,https://ithinker.ru/static/images/film/7/thumb/60756.jpg,Выстрел в пустоту (2015),"Роковая случайность, смертельная трагедия, и вся его жизнь летит под откос… Оказавшись за решеткой, он должен научиться жить по новым законам. Ты должен стать борцом, авторитетом или окажешься жертвой. Какую цену придется заплатить, чтобы выжить в этом аду, из которого нет дороги назад?.."
https://ithinker.ru/film/mech-serial-2009/,https://ithinker.ru/static/images/film/2/thumb/3323.jpg,Меч (2009),"Наши дни. Москва. Растущий мегаполис выходит из-под контроля милиции. Уровень преступности растет в геометрической прогрессии. Макс Калинин бывший офицер разведки ВДВ, оперативник УБОП. По фиктивному обвинению его увольняют со службы. На деле Макс просто не согласился отпустить преступника, за которого кто-то из его руководства получил большую взятку. Калинин принимает непростое решение, он будет бороться с беззаконием своими методами. Макс собирает маленькую команду единомышленников.Команда разрастается и постепенно превращается в опасную и жестокую карательную организацию, которой боятся все. Они выбирают своим знаком меч, так же их называют и журналисты. На улицах города разворачивается настоящая война. «Меч» находится между двух зол — криминального мира, который объявляет огромные деньги за их «головы» и своих бывших коллег, которые начинают охоту на «оборотней»."
https://ithinker.ru/film/prostaya-prosba-2018/,https://ithinker.ru/static/images/film/7/thumb/58293.jpg,Простая просьба (2018),"Стефани, мама-блогер из маленького городка, оказывает подруге простую услугу, после чего та бесследно исчезает… Вместе с Шоном, мужем пропавшей, Стефани должна докопаться до истины. Отныне их жизни полны тайн и предательств, любви и верности, убийств и мести."
https://ithinker.ru/film/rik-i-morti-2013/,https://ithinker.ru/static/images/film/3/thumb/6438.jpg,Рик и Морти  (2013),Учёный-социопат вовлекает своего невинного внука в опасные межпространственные приключения.
https://ithinker.ru/film/batya-2020/,https://ithinker.ru/static/images/film/1/thumb/66715.jpg,Батя (2020),Description not found
https://ithinker.ru/film/golovolomka-2015/,https://ithinker.ru/static/images/film/5/thumb/10268.jpg,Головоломка (2015),"В сознании одиннадцатилетней Райли живут эмоции, отвечающие за ее поведение. Обычно Радости, Страху, Печали, Брезгливости и Гневу удается договориться между собой, но когда Райли переезжает в другой город, между эмоциями возникают серьезные конфликты. Ведь каждая из них уверена, что именно она лучше всех знает, как девочка должна отреагировать на грядущие перемены. "
https://ithinker.ru/film/ulybka-2022/,https://ithinker.ru/static/images/film/1/thumb/319502.jpg,Улыбка (2022),"Роуз Коттер работает в отделении скорой психиатрической помощи и однажды сталкивается с типичной, казалось бы, пациенткой — студенткой, несколько дней назад ставшей свидетелем самоубийства преподавателя. Девушка в истеричном состоянии утверждает, что находится в здравом уме и подвергается преследованиям некой злобной сущности. А после со страшной улыбкой перерезает себе горло. С этого момента Роуз начинает видеть улыбающуюся самоубийцу в самых неподходящих местах, а её жизнь постепенно разваливается на части."
https://ithinker.ru/film/3096-dnejj-2013/,https://ithinker.ru/static/images/film/4/thumb/7758.jpg,3096 дней (2013),"Фильм основан на реальной истории похищения австрийской девочки Наташи Кампуш, совершенное бывшим техником Вольфгангом Приклопилом, когда ей было 10 лет. В его плену она провела более восьми лет, или 3096 дней."
https://ithinker.ru/film/obratnyj-otschet-2019/,https://ithinker.ru/static/images/film/7/thumb/60661.jpg,Обратный отсчет (2019),"В наш век гаджетов и высоких технологий для всего есть мобильное приложение. Хочешь узнать, сколько тебе осталось жить? Пожалуйста! Девушка видит на экране телефона неумолимый вердикт — ее жизнь оборвется через 3 дня. Сможет ли она избежать смерти, если обратный отсчет уже начался?"
https://ithinker.ru/film/izgojj-2000/,https://ithinker.ru/static/images/film/1/thumb/74.jpg,Изгой (2000),"Кто этот человек, который почти весь фильм остается единственным обитателем кадра? Знакомьтесь, Чак Ноланд – инспектор огромной компании, занимающейся доставкой грузов.
Чак – отъявленный перфекционист и профи своего дела. Он живет в строгом соответствии с расписанием. Ни одна минута его жизни не проходит впустую: Чак работает сутками. У него нет времени на романы, тусовки и посиделки с друзьями. Разве это важно, когда есть дело всей жизни?
Самолет, на котором летит Чак, терпит крушение. Ноланд – единственный выживший. Ему удается доплыть до острова, но там – ни души. Теперь у мужчины появилось время и пообщаться с природой, и переосмыслить прожитые годы."
https://ithinker.ru/film/nazad-v-budushhee-1985/,https://ithinker.ru/static/images/film/1/thumb/21.jpg,Назад в будущее (1985),"Американская фантастическая кинолента «Назад в будущее» уносит зрителей вместе с любознательным подростком Марти Макфлаем из середины восьмидесятых в пятидесятые годы минувшего столетия. Происходит это с помощью машины времени, которую друг мальчика профессор Эммет Браун создавал в течение трех десятилетий. Уникальный аппарат, которому было дано имя «ДеЛореан», имел вид обыкновенного автомобиля, способного перенести человека в любую эпоху.
Волей случая после активации машины времени Макфлай попадает в 1955 год. Там юный герой фильма встречается с подростками, которые в будущем станут его родителями, со своим еще совсем молодым другом-профессором."
https://ithinker.ru/film/ubijstvo-2011/,https://ithinker.ru/static/images/film/2/thumb/3289.jpg,Убийство  (2011),"Сериал рассказывает об одном убийстве с трех точек зрения — детективов, приставленных к этому делу, семьи погибшей и подозреваемых. Сюжет также затрагивает местных политиков и их связь с этим делом. Постепенно становится ясно, что здесь нет случайностей, у каждого свой секрет. И хотя персонажи думают, что они продолжают жить дальше, их прошлое еще не оставило их в покое."
https://ithinker.ru/film/rasskaz-sluzhanki-2017/,https://ithinker.ru/static/images/film/7/thumb/57007.jpg,Рассказ служанки  (2017),"Действие разворачивается в республике Гилеад, где у власти стоят военные. В стране жестокие порядки и нравы, уважением в обществе пользуются только офицеры и их жены. Но по никому неизвестным причинам у жен офицеров не рождаются дети. Чтобы продолжить офицерский род, офицеры и их жены выбирают из числа простых девушек ту, которая будет вынашивать их будущего ребенка. Молодые девушки, носители офицерских отпрысков, живут в специальных охраняемых помещениях, больше всего напоминающих тюрьму, и знают, что сразу после родов им придется расстаться со своими детьми."
https://ithinker.ru/film/dom-u-ozera-2006/,https://ithinker.ru/static/images/film/1/thumb/1894.jpg,Дом у озера (2006),"Зима 2006 года. Ощутив необходимость изменить свою жизнь, доктор Кейт Форестер покидает свой необычный дом у озера в пригороде Иллинойса и устраивается на работу в чикагскую больницу. Единственное, о чем жалеет Кейт, так это о своем красивом доме с огромными окнами, который дарил ей душевное спокойствие. По дороге в город Кейт оставляет в почтовом ящике письмо, которое должен получить новый обитатель дома.Когда же в него вселяется талантливый, но разочаровавшийся в жизни архитектор Алекс Уайлер, он видит этот дом совсем не таким, каким описала его в своем письме Кейт. Для Алекса это жилище имеет особое значение, поскольку оно было построено его отцом, знаменитым архитектором, который ради карьеры оставил свою семью. В итоге Алекс решает придать дому его первоначальный вид. Однажды странный случай заставляет Алекса написать ответное письмо Кейт; в процессе их переписки выясняется, что он живет в 2004 году, а она — в 2006-м. И лишь загадочный почтовый ящик служит неким соединяющим их мостиком.В письмах они делятся друг с другом самым сокровенным, и постепенно между ними возникает заочный любовный роман. Испытывая неодолимое желание встретиться, Кейт и Алекс идут на все, чтобы добиться невозможного, рискуя при этом навсегда потерять друг друга…"
https://ithinker.ru/film/imperatrica-ki-2013/,https://ithinker.ru/static/images/film/7/thumb/54828.jpg,Императрица Ки  (2013),"Историческая сага о Ки Хван-ху, которая родилась в Корее и стала затем императрицей китайской династии Юань. Борьба с соперницей за сердце императора и борьба двух правителей за сердце героини — любовные треугольники в этой истории масштабны и преисполнены политики."
https://ithinker.ru/film/ledyanoj-drajv-2021/,https://ithinker.ru/static/images/film/3/thumb/81988.jpg,Ледяной драйв (2021),"Север Канады. Ненадёжный апрельский лёд, вес грузовика — 33 тонны. Проехать по замерзшей поверхности озера возможно только на определенной скорости, а остановка или ускорение означают верную смерть. Но именно такая задача стоит перед колонной грузовиков — только они могут спасти людей, оказавшихся в обрушившейся алмазной шахте. Однако ни трескающийся под колёсами лёд, ни снежная буря не сравнятся с испытаниями, которые ждут водителей впереди."
https://ithinker.ru/film/bludnyj-syn-2019/,https://ithinker.ru/static/images/film/7/thumb/60308.jpg,Блудный сын (2019),"Криминальный психолог Малькольма Брайта лучше всех разбирается в поведении маньяков и составляет на них досье. Как так получилось? Дело в том, что его родной отец — серийный убийца по кличке Хирург. Малькольму предстоит консультироваться с папой по поводу новых дел и параллельно самому не сойти с ума."
https://ithinker.ru/film/aladdin-2019/,https://ithinker.ru/static/images/film/7/thumb/58985.jpg,Аладдин (2019),"Молодой воришка по имени Аладдин хочет стать принцем, чтобы жениться на принцессе Жасмин. Тем временем визирь Аграбы Джафар намеревается захватить власть над Аграбой, а для этого он стремится заполучить волшебную лампу, хранящуюся в пещере чудес, доступ к которой разрешен лишь тому, кого называют «алмаз неограненный», и этим человеком является никто иной, как сам Аладдин."
https://ithinker.ru/film/po-tu-storonu-izgorodi-2014/,https://ithinker.ru/static/images/film/5/thumb/9916.jpg,По ту сторону изгороди (2014),"В центре событий два брата Грег — младший из братьев и Вирт — старший из братьев. Им предстоит путешествие через таинственный и страшный лес, только пройдя его они смогут попасть домой."
https://ithinker.ru/film/carstvo-nebesnoe-2005/,https://ithinker.ru/static/images/film/1/thumb/2113.jpg,Царство небесное (2005),"В один миг жизнь кузнеца Балиана разрушилась – умер его сын и жена. Но спустя некоторое время через земли, где живет молодой человек, следуют крестоносцы. Балиан, не задумываясь, присоединяется к рыцарям. К этому кузнеца подталкивает несколько причин: барон Готфрид, один из крестоносцев, объявил себя отцом Балиана, в довершении – кузнец поссорился с нечестным местным священником. В пути отряду крестоносцев приходится бороться с солдатами, в результате барон тяжело ранен и от полученных ран умирает. На этом испытания для Балиана не заканчиваются – корабль с рыцарями терпит крушение, выживает только кузнец. После долгого путешествия пустынными землями он добирается в поместье барона Готфрида в Иерусалиме. Здесь его ждет совсем другая жизнь – знакомство с возлюбленной Сибилой, вражда с сарацинами и противостояние с тамплиерами. Как поступит Балиан, оказавшись лицом к лицу с врагом? Как воспримет предательство рыцарей-крестоносцев? Вернется ли домой с любимой женой Сибилой?"
https://ithinker.ru/film/kto-nibud-videl-moyu-devchonku--2020/,https://ithinker.ru/static/images/film/1/thumb/66593.jpg,Кто-нибудь видел мою девчонку? (2020),Description not found
https://ithinker.ru/film/omerzitelnaja-vosmerka-2015/,https://ithinker.ru/static/images/film/5/thumb/10770.jpg,Омерзительная восьмерка (2015),"США после Гражданской войны. Легендарный охотник за головами Джон Рут по кличке Вешатель конвоирует заключенную. По пути к ним прибивается еще один охотник. Снежная буря вынуждает всех троих искать укрытие в лавке на отшибе, где уже расположилась весьма пестрая компания: генерал, шериф, мексиканец, француз и ковбой… И один из них — не тот, за кого себя выдает."
https://ithinker.ru/film/zhestokij-stambul-2019/,https://ithinker.ru/static/images/film/7/thumb/63637.jpg,Жестокий Стамбул (2019),"Семья Агаха Караджая могущественна и богата, они живут на берегу Босфора в огромном особняке. Однажды он решает женить своего племянника Недима, который прикован к инвалидной коляске. Они хотят найти для него жену из Артвина, откуда идут их корни. В это же время из Америки приезжает Дженк, сын Агаха."
https://ithinker.ru/film/beryozka-2018/,https://ithinker.ru/static/images/film/7/thumb/59389.jpg,Берёзка (2018),Description not found
https://ithinker.ru/film/krasavica-i-chudovishhe-2014/,https://ithinker.ru/static/images/film/1/thumb/1614.jpg,Красавица и чудовище (2014),"Мелодрама «Красавица и чудовище» является еще одной экранизацией по мотивам знаменитой сказки. Семья богатого купца живет богато и весело. Однако его жену настигла смерть, а сам купец, попав в шторм, потерял все свое богатство. Отец с детьми вынужден уехать в деревню.
Однажды ночью купец, сбившись в дороги, попал в заброшенный замок, который был наполнен сокровищами. Он не смог сдержаться и сорвал для своей любимой дочери красивую красную розу. Появившееся Чудовище отпустило купца при условии, что тот вернется назад. Вместо отца в замок отправилась его любимая дочь Белль. Отважная девушка попала в мир таинственных и волшебных приключений. Через время она поняла, что Чудовище несчастно и прониклась к нему глубокой симпатией. Но снять злые чары поможет только любовь прекрасной девушки."
https://ithinker.ru/film/fors-mazhory-2011/,https://ithinker.ru/static/images/film/2/thumb/3955.jpg,Форс-мажоры  (2011),"Убегая после неудачной попытки сбыта наркотиков, юрист-самоучка Майк Росс, выдающий себя за выпускника Гарварда, попадает на собеседование к одному из лучших адвокатов по сделкам Нью-Йорка Харви Спектру.
Устав от скучных соискателей, мечтающих «верой и правдой служить букве закона», Харви рискует и нанимает Майка: у парня врожденный талант и фотографическая память. Так рождается один из самых неоднозначных, но, в то же время, и самых блестящих тандемов законников на Манхэттене."
https://ithinker.ru/film/krestnyjj-otec-1972/,https://ithinker.ru/static/images/film/1/thumb/13.jpg,Крестный отец (1972),"Глава мафии, выдает замуж свою дочь. Когда младший сын дона Майкл неохотно присоединяется к мафии, он оказывается вовлеченным в неизбежный цикл насилия и предательства. Хотя Майкл пытается поддерживать нормальные отношения со своей женой Кей, он все глубже втягивается в семейный бизнес. Вито Корлеоне правит по старым порядкам, не полагаясь на какие-то правила морали. Но появляются противники мафиози, которым не по душе действия Вито. На мафиози совершают нападение и он чудом выживает."
https://ithinker.ru/film/angely-i-demony-2009/,https://ithinker.ru/static/images/film/1/thumb/403.jpg,Ангелы и Демоны (2009),"Весь мир замер в ожидании свершения древнейшей церемонии — выбора главы католической церкви Папы Римского, но в судьбоносное решение вмешивается некая могущественная сила — заклятый враг католической церкви — таинственный орден Иллюминатов! Кандидаты на священный пост подвергаются свирепой ритуальной расправе один за другим. Перед лицом смертельной угрозы Ватикан вынужден обратиться за помощью к профессору — эксперту по религиозной символике Роберту Лэнгдону, который находит доказательства возрождения могущественного тайного братства, жестоко истребляемого в Средние века.Вместе со своей напарницей — талантливым ученым Витторией Ветра — Лэнгдон начинает собственное расследование, увлекающие их в лабиринты замурованных склепов, тайных подземелий и заброшенных храмов — в самое сокровенное хранилище в мире. Мистической тропой символов ученые продвигаются к невероятной истине, которая дает Ватикану единственную надежду на спасение. Но в неистовом желании расквитаться и показать свое превосходство иллюминаты не остановятся ни перед чем! Настала пора для человечества узнать правду!"
https://ithinker.ru/film/a-l-zh-i-r--2018/,https://ithinker.ru/static/images/film/7/thumb/60414.jpg,А.Л.Ж.И.Р. (2018),Description not found
https://ithinker.ru/film/hvayugi-2017/,https://ithinker.ru/static/images/film/7/thumb/57781.jpg,Хваюги (2017),"Маленькая Сон-ми, способная видеть призраков, встречает загадочного волшебника. Он просит её сходить в один лесной дом и принести оттуда веер, которым можно потушить огромный пожар, бушующий на горе. Девочка соглашается, но случайно освобождает странного человека, который тут же исчезает. Проходят годы, и судьба вновь сводит героев вместе. Кто же эти странные люди и как они повлияют на судьбу Сон-ми в дальнейшем?"
https://ithinker.ru/film/zamerzshaja-iz-majjami-2008/,https://ithinker.ru/static/images/film/1/thumb/2107.jpg,Замерзшая из Майами (2009),"Люси Хилл любит роскошные платья, дорогие машины и ей нравится карабкаться вверх по карьерной лестнице. Как-то раз из родного жаркого Майами ее отправляют в командировку в холодную Миннесоту. Чтобы выполнить задание, Люси должна приспособиться к суровому климату и к местным жителям, которые не собираются оказывать ей теплый прием."
